edge_idx,causal_score
745,0.65749204
746,0.8593372
747,0.65368783
748,0.6874124
749,0.8169769
750,0.7909196
751,0.7099455
752,0.58975005
753,0.53510684
754,0.69814205
755,0.79549366
756,0.7851536
757,0.81901205
758,0.8807125
759,0.23405978
760,0.44807103
761,0.11415008
762,0.18107657
763,0.19641492
764,0.11822823
765,0.3943294
766,0.48247227
767,0.09617084
768,0.53387725
769,0.11702247
770,0.21795931
771,0.23970157
772,0.20256807
773,0.3613008
774,0.65230006
775,0.28612718
776,0.9398648
777,0.9255222
778,0.8948992
779,0.96329993
780,0.8741591
781,0.9145323
782,0.76955676
783,0.84609795
784,0.49186906
785,0.9063522
786,0.9653241
787,0.89490646
788,0.75927025
789,0.93914497
790,0.7234596
791,0.8601676
792,0.5732028
793,0.6174328
794,0.6608289
795,0.6496889
796,0.87338066
797,0.65445757
798,0.809752
799,0.85704005
800,0.8893441
801,0.536079
802,0.640735
803,0.950084
804,0.9080455
805,0.591635
806,0.8027336
807,0.9942104
808,0.90705365
809,1.0
810,0.9197258
811,0.9879935
812,0.934218
813,1.0
814,0.87707686
815,1.0
816,0.94639224
817,0.8824803
818,0.90588963
819,0.83375895
820,0.9268449
821,1.0
822,0.9676608
823,0.9050644
824,0.8595393
825,0.79742897
826,0.9001985
827,0.92306924
828,0.9441239
829,0.90565056
830,0.5635699
831,0.6691137
832,0.8564334
833,0.85092103
834,0.90106946
835,0.7272099
836,0.7187779
837,0.8294968
838,0.9623384
839,0.8875633
840,0.86747724
841,0.91393596
842,0.70202035
843,0.9170023
844,0.6632514
845,0.9538717
846,0.78786767
847,0.9732657
848,0.9168104
849,0.8171343
850,0.8678257
851,0.89050204
852,0.91658396
853,0.7060903
854,0.5881465
855,0.71943414
856,0.88916796
857,0.7051579
858,0.638627
859,0.74007034
860,0.7316859
861,0.81257063
862,0.8174619
863,0.7017056
864,0.5841693
865,0.64551896
866,0.84203583
867,0.624568
868,0.8870587
869,0.7091857
870,0.49969774
871,0.75118166
872,0.89923036
873,0.45318794
874,0.73486894
875,0.7405146
876,0.7475473
877,0.47432733
878,0.6464831
879,0.89324534
880,0.60016006
881,0.46018293
882,0.9297263
883,0.6985067
884,0.78529984
885,0.69322073
886,0.7024501
887,0.87843674
888,0.6446144
889,0.7937692
890,0.77424806
891,0.6266392
892,0.8516757
893,0.53075147
894,0.7849262
895,0.6491801
896,0.76251286
897,0.6785064
898,0.7098183
899,0.68574077
900,0.69490653
901,0.59709764
902,0.9281362
903,0.5293094
904,1.0
905,1.0
906,0.970463
907,1.0
908,1.0
909,0.9962624
910,1.0
911,0.9837546
912,1.0
913,1.0
914,0.99042726
915,1.0
916,1.0
917,0.97736776
918,1.0
919,0.95526195
920,0.97480303
921,0.581502
922,0.61263955
923,0.96578187
924,0.6184143
925,0.66050506
926,0.91232
927,0.8128755
928,0.9149358
929,0.8663046
930,0.8377991
931,0.53378856
932,0.52135885
933,0.77414364
934,0.90606636
935,0.7427985
936,0.89450926
937,0.97682613
938,1.0
939,1.0
940,0.9805057
941,0.97040945
942,1.0
943,0.9746022
944,0.9669912
945,1.0
946,1.0
947,1.0
948,0.99460405
949,0.95767975
950,1.0
951,0.9926407
952,0.84080714
953,0.74640167
954,0.78136176
955,0.88220805
956,0.9565878
957,0.8670952
958,0.8195121
959,0.8411527
960,0.9608266
961,0.90309113
962,0.92082703
963,0.9549591
964,0.9436573
965,0.9354534
966,0.976333
967,0.8741061
968,0.3422488
969,0.8177817
970,0.57018536
971,0.6839353
972,0.55264896
973,0.727552
974,0.4244542
975,0.8975696
976,0.3545523
977,0.5532954
978,0.49272075
979,0.85502636
980,0.9003109
981,0.789243
982,0.841079
983,0.703572
984,0.7790606
985,0.603002
986,0.5658599
987,0.34408024
988,0.65309274
989,0.5104081
990,0.4385984
991,0.41088283
992,0.45165423
993,0.5150538
994,0.2120378
995,0.79143125
996,0.33896807
997,0.19137162
998,0.29392263
999,0.60121834
1000,0.91366535
1001,0.94004613
1002,0.90166235
1003,0.9476434
1004,0.9230156
1005,0.955766
1006,0.89199895
1007,0.75570095
1008,0.7781244
1009,0.7065576
1010,0.7450714
1011,0.74161977
1012,0.9521122
1013,0.9022935
1014,0.7094859
1015,0.70428604
1016,0.6478241
1017,0.46718818
1018,0.43052927
1019,0.3263848
1020,0.48728737
1021,0.5486434
1022,0.3767869
1023,0.37039903
1024,0.47394013
1025,0.50786483
1026,0.3469577
1027,0.4546069
1028,0.44710112
1029,0.21836957
1030,0.9097999
1031,0.85572785
1032,0.9550544
1033,0.7991294
1034,0.83490986
1035,0.66946375
1036,0.9444902
1037,0.9192144
1038,0.9483964
1039,0.9800064
1040,0.92923236
1041,0.9428041
1042,0.8549083
1043,0.9669857
1044,0.9832471
1045,0.82076883
1046,0.9522195
1047,0.96778446
1048,0.937068
1049,0.91481096
1050,0.9779411
1051,0.953389
1052,0.8839239
1053,0.98571783
1054,0.95209545
1055,0.84641236
1056,0.92937064
1057,0.9317752
1058,0.966755
1059,0.96935874
1060,0.9725101
1061,1.0
1062,1.0
1063,0.9917263
1064,0.9463149
1065,0.97645605
1066,1.0
1067,1.0
1068,1.0
1069,0.97008747
1070,0.98464745
1071,0.9999071
1072,1.0
1073,0.9745873
1074,0.94952834
1075,0.9953649
1076,1.0
1077,1.0
1078,1.0
1079,1.0
1080,1.0
1081,1.0
1082,1.0
1083,1.0
1084,1.0
1085,1.0
1086,1.0
1087,1.0
1088,1.0
1089,1.0
1090,1.0
1091,0.8724805
1092,0.73815334
1093,0.66275924
1094,0.55566293
1095,0.76837635
1096,0.8943839
1097,0.90462345
1098,0.45221007
1099,0.48844293
1100,0.58964956
1101,0.85200304
1102,0.7860798
1103,0.7533435
1104,0.9404648
1105,0.7409104
1106,0.6235383
1107,0.582296
1108,0.71270597
1109,0.7215959
1110,0.2696912
1111,0.6852693
1112,0.859268
1113,0.37344348
1114,0.5179771
1115,0.43297723
1116,0.49727377
1117,0.36241075
1118,0.83651936
1119,0.42265216
1120,0.80100477
1121,0.39591488
1122,0.4441531
1123,0.46987224
1124,0.5492895
1125,0.4556736
1126,0.88614756
1127,0.77357274
1128,0.80138147
1129,0.5166051
1130,0.83789694
1131,0.48482358
1132,0.5901189
1133,0.855133
1134,0.60488546
1135,0.7738047
1136,0.86162406
1137,0.5929759
1138,0.8239269
1139,0.41919652
1140,0.45592293
1141,0.74895346
1142,0.60867333
1143,0.5930499
1144,0.81938416
1145,0.8064942
1146,0.6856272
1147,0.8918282
1148,0.9343455
1149,0.7764057
1150,0.83264047
1151,0.9084347
1152,0.9160491
1153,0.50999355
1154,0.78900236
1155,0.6730481
1156,0.90613747
1157,0.6821905
1158,0.9142774
1159,0.8427482
1160,0.9001197
1161,0.9264456
1162,0.9033306
1163,0.9832304
1164,0.9156879
1165,0.90472704
1166,0.8994933
1167,0.8507649
1168,0.85139805
1169,0.74520624
1170,0.9520993
1171,0.7264037
1172,0.81126726
1173,0.89790297
1174,0.97579855
1175,0.83322835
1176,0.587101
1177,0.4828858
1178,0.73755455
1179,0.8445396
1180,0.7876299
1181,0.39323848
1182,0.51903063
1183,0.51805973
1184,0.6691975
1185,0.70237756
1186,0.7038086
1187,0.8469042
1188,0.66097707
1189,0.7792007
1190,0.54271436
1191,0.93779093
1192,0.5343416
1193,0.6176259
1194,0.3121184
1195,0.80771446
1196,0.4540951
1197,0.85042787
1198,0.77427113
1199,0.7858095
1200,0.8722953
1201,0.6675277
1202,0.7729414
1203,0.37322253
1204,0.47679192
1205,0.69886166
1206,0.8324693
1207,0.64716977
1208,0.9055796
1209,0.9435734
1210,0.817403
1211,0.87707394
1212,0.8766627
1213,0.98021954
1214,0.87517405
1215,0.79366475
1216,0.8403788
1217,0.9110445
1218,0.8263294
1219,0.61296016
1220,0.8099988
1221,0.87764746
1222,0.84796196
1223,0.6635587
1224,0.8350299
1225,0.7642521
1226,0.5094422
1227,0.76220477
1228,0.66155225
1229,0.8026089
1230,0.5107285
1231,0.7945307
1232,0.69073474
1233,0.7418733
1234,0.73569554
1235,0.7727965
1236,0.847942
1237,0.77447736
1238,0.4695722
1239,0.7670073
1240,0.5468362
1241,0.53320825
1242,0.95903677
1243,0.68560785
1244,0.9933555
1245,0.8702438
1246,0.91326976
1247,0.97072107
1248,0.9336338
1249,0.91728806
1250,0.8801344
1251,0.6207036
1252,0.91019905
1253,0.91811585
1254,0.97409916
1255,0.9610129
1256,0.9250879
1257,0.81735224
1258,0.93630475
1259,0.726437
1260,0.9622828
1261,0.9248192
1262,0.79907656
1263,0.92588234
1264,0.95243216
1265,0.9294942
1266,0.9854547
1267,0.9626384
1268,0.8829508
1269,0.8716755
1270,0.96292055
1271,0.970893
1272,0.9664391
1273,0.951831
1274,0.94908047
1275,0.92868865
1276,0.84742993
1277,0.70339966
1278,0.9323024
1279,0.8982963
1280,0.97634745
1281,0.92257166
1282,0.9016192
1283,0.80859023
1284,0.85200256
1285,0.71447724
1286,0.9573697
1287,0.93864733
1288,0.8806885
1289,0.93483394
1290,0.7961041
1291,0.7724961
1292,0.93634105
1293,0.86460274
1294,0.87750566
1295,0.92221296
1296,0.89083767
1297,0.6475569
1298,0.9570612
1299,0.92018247
1300,0.97921336
1301,0.7114683
1302,0.86974645
1303,0.8745549
1304,0.96859825
1305,0.7272428
1306,0.8380948
1307,0.4934238
1308,0.7100386
1309,0.2857206
1310,0.6744341
1311,0.32329452
1312,0.5555908
1313,0.36332545
1314,0.38620612
1315,0.65900546
1316,0.27840185
1317,0.36396843
1318,0.31666002
1319,0.49874294
1320,1.0
1321,0.9791774
1322,0.9734542
1323,0.8910777
1324,0.9623337
1325,0.83438945
1326,0.9809798
1327,0.59721506
1328,0.98943883
1329,0.9232669
1330,0.90981007
1331,0.9044142
1332,0.9323379
1333,0.9131232
1334,0.9717803
1335,0.6125516
1336,0.6103789
1337,0.9218593
1338,0.46992534
1339,0.8694613
1340,0.40197206
1341,0.5101924
1342,0.8426243
1343,0.95988446
1344,0.7425252
1345,0.92555684
1346,0.72394353
1347,0.80322444
1348,0.654411
1349,0.8052493
1350,0.817669
1351,0.9397088
1352,0.74816275
1353,0.90738785
1354,0.87302023
1355,0.922814
1356,0.7441986
1357,0.8892843
1358,0.81594336
1359,0.8790778
1360,0.8617029
1361,0.9367653
1362,0.7843567
1363,0.8127188
1364,0.9191934
1365,0.8731705
1366,0.94901544
1367,0.6343367
1368,0.8289596
1369,0.6580619
1370,0.77846915
1371,0.76767015
1372,0.5491353
1373,0.33363217
1374,0.8308942
1375,0.72038776
1376,0.88056135
1377,0.69139564
1378,0.79455274
1379,0.84865284
1380,0.86460096
1381,0.78352475
1382,0.6449602
1383,0.9283685
1384,0.8141121
1385,0.91705316
1386,0.8356402
1387,0.8933113
1388,0.6344602
1389,0.77489156
1390,0.8123196
1391,0.85013896
1392,0.7713433
1393,0.8913439
1394,0.91199774
1395,0.766784
1396,0.8393038
1397,0.87067604
1398,0.98040354
1399,0.9858201
1400,0.9778484
1401,0.9716768
1402,1.0
1403,1.0
1404,1.0
1405,0.96646875
1406,0.9578102
1407,1.0
1408,0.95633507
1409,0.99329334
1410,1.0
1411,0.99065787
1412,0.99913657
1413,1.0
1414,0.97701555
1415,0.9580932
1416,0.95693
1417,0.91855854
1418,0.9526803
1419,0.7201175
1420,0.95853794
1421,1.0
1422,0.9721692
1423,0.843114
1424,0.980436
1425,0.9404224
1426,0.81504714
1427,0.9872107
1428,0.91495943
1429,0.99730855
1430,0.9915166
1431,0.9566423
1432,0.8479434
1433,1.0
1434,0.9925102
1435,0.94157743
1436,1.0
1437,0.92195714
1438,0.95924866
1439,0.8872723
1440,0.94904613
1441,1.0
1442,0.89907897
1443,0.97684497
1444,0.9022962
1445,0.7980332
1446,0.8278296
1447,0.89719325
1448,0.67888886
1449,0.689896
1450,0.72394204
1451,0.53710896
1452,0.6885019
1453,0.5673613
1454,0.65244186
1455,0.49037677
1456,0.78338605
1457,0.4329385
1458,0.6615469
1459,0.3842896
1460,0.35356212
1461,0.5329243
1462,0.8197438
1463,0.8776354
1464,0.88914335
1465,0.9501547
1466,0.78643614
1467,0.93724936
1468,0.874827
1469,0.8864662
1470,0.92050827
1471,0.84626186
1472,0.9035299
1473,0.92130643
1474,0.95053685
1475,0.8172216
1476,0.87215376
1477,0.9279989
1478,0.9905713
1479,0.9104822
1480,0.8391893
1481,0.90300804
1482,0.99966526
1483,0.765224
1484,0.9057682
1485,0.79562694
1486,0.8798638
1487,0.88529325
1488,0.9708795
1489,0.88049763
1490,0.9086102
1491,0.9445264
1492,0.94095063
1493,0.9695413
1494,0.71135014
1495,0.7705491
1496,0.8962032
1497,0.66132236
1498,0.6347643
1499,0.86719674
1500,0.41652352
1501,0.5706356
1502,0.90010947
1503,0.6073256
1504,0.84723604
1505,0.6072339
1506,0.63352704
1507,0.77200454
1508,0.9386669
1509,0.70253426
1510,1.0
1511,1.0
1512,1.0
1513,1.0
1514,1.0
1515,1.0
1516,1.0
1517,1.0
1518,1.0
1519,1.0
1520,1.0
1521,1.0
1522,1.0
1523,1.0
1524,1.0
1525,0.9953958
1526,0.91443133
1527,0.959581
1528,0.88546747
1529,0.96281594
1530,0.8976812
1531,0.9885993
1532,0.9845378
1533,0.9690833
1534,0.9282611
1535,0.8572118
1536,0.9401679
1537,0.94483906
1538,0.8792828
1539,0.8549947
1540,0.93216074
1541,0.72391033
1542,0.7445502
1543,0.62621504
1544,0.70324
1545,0.46058565
1546,0.7147519
1547,0.70055014
1548,0.6397243
1549,0.42763704
1550,0.3031843
1551,0.4139817
1552,0.6316686
1553,0.79809153
1554,0.3991049
1555,0.63683677
1556,0.30295303
1557,0.46427962
1558,0.48942417
1559,0.59327626
1560,0.7575356
1561,0.7245962
1562,0.7369809
1563,0.78879875
1564,0.6880453
1565,0.9375218
1566,0.4375454
1567,0.81146765
1568,0.48349988
1569,0.28798774
1570,0.8373103
1571,0.8033978
1572,0.60449904
1573,0.4755372
1574,0.5771558
1575,0.82472754
1576,0.7076462
1577,0.7668964
1578,0.6967567
1579,0.60705894
1580,0.5404905
1581,0.6066475
1582,0.30856434
1583,0.6810267
1584,0.7576457
1585,0.62472904
1586,0.62420624
1587,0.740562
1588,0.8925658
1589,0.64642704
1590,0.95431983
1591,0.6726136
1592,0.8177478
1593,0.78985053
1594,0.66572475
1595,0.94271654
1596,0.5199061
1597,0.4176321
1598,0.7235917
1599,0.7509236
1600,0.5071772
1601,0.86303526
1602,0.6767239
1603,0.76106447
1604,0.74830925
1605,0.74264884
1606,0.47093946
1607,0.82542175
1608,0.24272548
1609,0.6481262
1610,0.59722555
1611,0.5965152
1612,0.5099435
1613,0.84034824
1614,0.7535847
1615,0.8039991
1616,0.88171464
1617,0.70445085
1618,0.80058897
1619,0.699619
1620,0.50994116
1621,0.50893587
1622,0.7447657
1623,0.4649219
1624,0.59142876
1625,0.5258526
1626,0.505278
1627,0.56958693
1628,0.70936525
1629,0.54051733
1630,0.7199637
1631,0.43754175
1632,0.35363975
1633,0.34431237
1634,0.37084213
1635,0.45041496
1636,0.73794115
1637,0.63474756
1638,0.92344445
1639,0.90771455
1640,0.94267434
1641,0.9168199
1642,0.96441174
1643,0.95896703
1644,0.89749366
1645,0.9090238
1646,0.5858501
1647,0.8825982
1648,1.0
1649,0.828306
1650,0.96957433
1651,1.0
1652,0.9090732
1653,0.8731966
1654,0.8303094
1655,0.8649459
1656,0.80531687
1657,0.851833
1658,0.92101294
1659,0.922292
1660,0.5999001
1661,0.8980895
1662,0.8043258
1663,0.92276454
1664,0.7723473
1665,0.90835434
1666,0.7448955
1667,0.9202686
1668,0.7763888
1669,0.9596239
1670,0.76802677
1671,0.8771975
1672,0.9277106
1673,0.8631695
1674,0.8191851
1675,0.8515183
1676,0.8033882
1677,0.655213
1678,0.8377671
1679,0.7044243
1680,0.67815953
1681,0.80473757
1682,0.7995989
1683,0.898536
1684,0.8754684
1685,0.92348546
1686,0.7218609
1687,0.63241184
1688,0.98640543
1689,0.6427141
1690,0.93045354
1691,0.8338039
