edge_idx,causal_score
652,0.09489991
653,0.10065475
654,0.121259436
655,0.06307691
656,0.0903514
657,0.099105254
658,0.14013636
659,0.084241115
660,0.11664747
661,0.17354257
662,0.113321796
663,0.09482071
664,0.06524299
665,0.06801526
666,0.053217005
667,0.14605267
668,0.045007914
669,0.07999419
670,0.04371912
671,0.03802426
672,0.0730377
673,0.03276755
674,0.06418336
675,0.05429026
676,0.044660658
677,0.037695274
678,0.045911323
679,0.047454335
680,0.79574096
681,1.0
682,0.60654914
683,0.7663158
684,0.79378897
685,1.0
686,0.58778846
687,1.0
688,0.8411207
689,0.9222473
690,0.892706
691,0.8093833
692,1.0
693,0.7363115
694,1.0
695,1.0
696,0.18923293
697,0.15090255
698,0.45329475
699,0.21151753
700,0.08979066
701,0.17917363
702,0.10919402
703,0.10833056
704,0.32283005
705,0.17084508
706,0.2107152
707,0.13836464
708,0.2505173
709,0.15583359
710,0.3714397
711,0.42142257
712,0.22599153
713,0.15187387
714,0.20227386
715,0.18899895
716,0.3542786
717,0.18049039
718,0.22205839
719,0.32885027
720,0.28362942
721,0.22312148
722,0.15760624
723,0.18169959
724,0.20818257
725,0.23042777
726,0.15040307
727,0.037191175
728,0.122296326
729,0.03107236
730,0.14123438
731,0.09657145
732,0.07492937
733,0.12387222
734,0.09663679
735,0.093029596
736,0.05413195
737,0.100517996
738,0.13350177
739,0.10110906
740,0.10391085
741,0.06978429
742,0.05438536
743,0.25593656
744,0.23561479
745,0.28055412
746,0.26305744
747,0.21991324
748,0.2619028
749,0.24824223
750,0.17752856
751,0.24119268
752,0.23680255
753,0.24785732
754,0.15940078
755,0.25863612
756,0.2377901
757,0.2944649
758,1.0
759,1.0
760,1.0
761,1.0
762,1.0
763,1.0
764,1.0
765,1.0
766,1.0
767,1.0
768,1.0
769,1.0
770,1.0
771,1.0
772,1.0
773,0.83942205
774,0.5803029
775,0.7280746
776,0.95756656
777,1.0
778,0.7207391
779,0.67283344
780,1.0
781,0.6634791
782,0.9266848
783,1.0
784,1.0
785,1.0
786,0.99726045
787,1.0
788,0.36570653
789,0.18216869
790,0.318579
791,0.29992145
792,0.17440228
793,0.26542747
794,0.24109621
795,0.23827508
796,0.25678378
797,0.3148905
798,0.25757375
799,0.23820166
800,0.2670515
801,0.12530996
802,0.2940611
803,0.19627596
804,0.15257338
805,0.72288316
806,0.25005212
807,0.15619637
808,0.33709982
809,0.66741985
810,0.458584
811,0.22619894
812,0.2650194
813,0.43408284
814,0.39245003
815,0.16444837
816,0.29691324
817,0.19274895
818,0.6308303
819,0.1570552
820,0.079442665
821,0.13823147
822,0.20066708
823,0.12293451
824,0.086808294
825,0.2698198
826,0.12968987
827,0.1516436
828,0.101429336
829,0.16952902
830,0.05569938
831,0.05924607
832,0.08784444
833,0.12883732
834,0.07326655
835,0.16588528
836,0.0696164
837,0.18238756
838,0.18415938
839,0.13857527
840,0.21034084
841,0.10894144
842,0.16791227
843,0.13822943
844,0.1429176
845,0.15291747
846,0.08889799
847,0.17057572
848,0.13997605
849,0.14518641
850,0.17781149
851,0.3098297
852,0.14638315
853,0.092806816
854,0.16507399
855,0.28055683
856,0.24610284
857,0.21553072
858,0.2995405
859,0.216971
860,0.17378098
861,0.1988415
862,0.22601098
863,0.2267945
864,0.26151264
865,0.19605835
866,0.2568564
867,0.30779347
868,0.10805908
869,0.36783633
870,0.09454071
871,0.086399965
872,0.18444178
873,0.18012257
874,0.18803222
875,0.38426396
876,0.24944456
877,0.26668602
878,0.40977734
879,0.21106441
880,0.1984101
881,0.2871812
882,0.2920832
883,0.3287683
